date,close
2011-11-01,53.78352
2011-12-01,53.25812
2012-01-01,57.47572
2012-02-01,61.48505
2012-03-01,64.37489
2012-04-01,63.090515
2012-05-01,57.92699
2012-06-01,59.64527
2012-07-01,59.95768
2012-08-01,63.029768
2012-09-01,63.69799
2012-10-01,59.55849
2012-11-01,60.50441
2012-12-01,60.68258
2013-01-01,62.026009
2013-02-01,62.35089
2013-03-01,64.010421
2013-04-01,64.35286
2013-05-01,67.083624
2013-06-01,64.95873
2013-07-01,68.4973
2013-08-01,68.19875
2013-09-01,70.85927
2013-10-01,73.44954
2013-11-01,76.066152
2013-12-01,79.46845
2014-01-01,77.60466
2014-02-01,81.37662
2014-03-01,81.23461
2014-04-01,80.5246
2014-05-01,83.29366
2014-06-01,85.90296
2014-07-01,86.34672
2014-08-01,90.021051
2014-09-01,88.8229
2014-10-01,90.51806
2014-11-01,95.035535
2014-12-01,93.78057
2015-01-01,90.4864
2015-02-01,98.026183
2015-03-01,95.61165
2015-04-01,96.84136
2015-05-01,99.25589
2015-06-01,95.35136
2015-07-01,97.51455
2015-08-01,91.85971
2015-09-01,90.62597
2015-10-01,100.10545
2015-11-01,101.29265
2015-12-01,98.50234
2016-01-01,92.71718
2016-02-01,91.81666
2016-03-01,100.0058278
2016-04-01,95.33104
2016-05-01,100.42583
2016-06-01,98.094722
2016-07-01,105.5235
2016-08-01,107.98755
2016-09-01,110.6333
2016-10-01,110.035879
2016-11-01,110.61492
2016-12-01,112.062412
2017-01-01,116.89539
2017-02-01,122.66914
2017-03-01,125.43258
2017-04-01,128.36424
2017-05-01,134.024097
2017-06-01,130.62292
2017-07-01,136.020721
2017-08-01,140.24992
2017-09-01,141.35933
2017-10-01,151.81315
2017-11-01,153.46865
2017-12-01,153.61362
2018-01-01,165.21414
2018-02-01,165.37266
2018-03-01,159.78989
2018-04-01,159.75252
2018-05-01,171.012558
2018-06-01,169.96816
2018-07-01,174.42819
2018-08-01,190.01954
2018-09-01,190.40592
2018-10-01,174.26616
2018-11-01,171.70937
2018-12-01,157.38536
2019-01-01,169.96072
2019-02-01,182.41343
2019-03-01,189.83801
2019-04-01,201.93057
2019-05-01,183.9999
2019-06-01,200.14299
2019-07-01,207.22284
2019-08-01,202.67693
2019-09-01,205.35215
2019-10-01,213.059398
2019-11-01,224.97753
2019-12-01,233.90169
2020-01-01,242.8145
2020-02-01,225.11306
2020-03-01,203.2071
2020-04-01,232.072295
2020-05-01,250.32162
2020-06-01,267.93779
2020-07-01,283.85774
2020-08-01,315.46692
2020-09-01,300.11239
2020-10-01,287.14235
2020-11-01,323.12307
2020-12-01,341.58776
2021-01-01,339.18362
2021-02-01,344.20428
2021-03-01,346.74807
2021-04-01,364.59377
2021-05-01,360.086403
2021-06-01,386.28694
2021-07-01,399.30622
2021-08-01,413.32325
2021-09-01,389.57862
2021-10-01,421.48933
2021-11-01,434.62446
2021-12-01,445.59673
2022-01-01,410.67218
2022-02-01,392.82574
2022-03-01,405.72731
2022-04-01,357.71963
2022-05-01,351.77711
2022-06-01,318.69886
2022-07-01,361.29942
2022-08-01,340.88238
2022-09-01,300.69976
2022-10-01,323.034341
2022-11-01,340.38936
2022-12-01,313.26996
2023-01-01,343.64462
2023-02-01,345.35117
2023-03-01,378.84421
2023-04-01,377.75327
2023-05-01,409.71431
2023-06-01,435.23473
2023-07-01,447.6866
2023-08-01,437.91213
2023-09-01,409.27783
2023-10-01,402.27404
2023-11-01,455.7692
2023-12-01,478.22641
2024-01-01,488.018197
2024-02-01,511.61331
2024-03-01,519.31895
2024-04-01,489.99248
2024-05-01,529.49056
2024-06-01,571.82243
2024-07-01,563.31336
2024-08-01,569.22404
2024-09-01,582.57421
2024-10-01,578.38257
2024-11-01,618.063815
2024-12-01,618.36164
2025-01-01,613.20033
2025-02-01,595.17058
2025-03-01,540.063258
2025-04-01,547.10307
2025-05-01,603.77992
2025-06-01,661.15895
2025-07-01,688.26194
2025-08-01,694.79104
2025-09-01,745.10004
2025-10-01,791.58461
2025-11-01,750.65863
2025-12-01,752.99804
2026-01-01,747.14408
2026-02-01,725.94612
2026-03-01,697.71997
2026-04-01,709.35
