date,close
2020-11-01,289.88314
2020-12-01,304.093803
2021-01-01,304.8886
2021-02-01,304.48153
2021-03-01,309.70796
2021-04-01,328.01112
2021-05-01,324.070991
2021-06-01,344.36408
2021-07-01,354.21612
2021-08-01,369.15933
2021-09-01,348.17891
2021-10-01,375.55972
2021-11-01,383.059069
2021-12-01,387.473
2022-01-01,353.58066
2022-02-01,337.75451
2022-03-01,353.51964
2022-04-01,305.45602
2022-05-01,300.60968
2022-06-01,273.83109
2022-07-01,308.20163
2022-08-01,292.38414
2022-09-01,261.57867
2022-10-01,272.04143
2022-11-01,287.12382
2022-12-01,261.24233
2023-01-01,289.046171
2023-02-01,288.0062272
2023-03-01,315.34534
2023-04-01,316.94698
2023-05-01,341.93445
2023-06-01,363.48875
2023-07-01,377.51977
2023-08-01,371.92113
2023-09-01,353.026873
2023-10-01,345.73517
2023-11-01,383.13964
2023-12-01,404.5439
2024-01-01,411.90338
2024-02-01,433.6657
2024-03-01,439.19448
2024-04-01,419.98509
2024-05-01,445.8218
2024-06-01,474.66534
2024-07-01,466.69995
2024-08-01,471.85169
2024-09-01,484.22065
2024-10-01,480.033932
2024-11-01,505.71972
2024-12-01,508.014208
2025-01-01,519.0046046
2025-02-01,504.97346
2025-03-01,466.66393
2025-04-01,473.18241
2025-05-01,516.61243
2025-06-01,549.60192
2025-07-01,562.92252
2025-08-01,568.29262
2025-09-01,598.84442
2025-10-01,627.47151
2025-11-01,617.67645
2025-12-01,613.53755
2026-01-01,621.088038
2026-02-01,606.52635
2026-03-01,577.17999
2026-04-01,581.79
